product_id,category,title,brand,region_id,vendor_name,vendor_locality,platform,seller_type,base_rupees,base_unit,base_rupees_per_canonical,unit_canonical,gst_treatment,gst_rate_pct,hsn,freight_rupees,handling_rupees,loading_rupees,landed_rupees_per_canonical,landed_rupees_per_trade_unit,moq_qty,moq_unit,stock_state,lead_time_days,cert_state,cert_ref,qco_regulated,rating,review_count,distance_km,vehicle_class,freight_basis,fetched_at,source_url
p_0ec5ec283446ec25,tmt_steel,Simhadri TMT bar 8 mm × 12 m,Simhadri,hyderabad,Vijaya Steel Corporation,Deals in Hyderabad,IndiaMART,dealer,68000.00,tonne,68.00,kg,EXCL,18,7214,0.45,0.20,0.30,81.19,81.19,,,unknown,,BRAND_LICENSED,,1,4.2,18,13.64,tempo,seeded_fallback,2026-08-02T10:38:39.231Z,https://www.indiamart.com/proddetail/simhadri-mild-steel-tmt-bar-26285414473.html
p_c1c1943a44a6a11c,tmt_steel,Unbranded TMT bar 8 mm Fe 550 × 12 m,,hyderabad,Sri Latha Steels,Hyderabad,IndiaMART,dealer,69.00,kg,69.00,kg,EXCL,18,7214,0.45,0.20,0.30,82.37,82.37,,,unknown,,NOT_DECLARED,,1,4.2,43,15.77,tempo,seeded_fallback,2026-08-02T10:38:39.231Z,https://www.indiamart.com/proddetail/jai-raj-tmt-steel-bars-2489697612.html
p_77ebc60e05689756,tmt_steel,Unbranded TMT bar ? mm × 12 m,,hyderabad,Yogi Alloy Steels,Hyderabad,IndiaMART,dealer,70.00,kg,70.00,kg,EXCL,18,7214,0.45,0.20,0.30,83.55,83.55,,,unknown,,NOT_DECLARED,,1,,,18.7,tempo,seeded_fallback,2026-08-02T10:39:28.159Z,https://www.indiamart.com/proddetail/rectangular-iron-rod-27291452362.html
p_a17416e297de3b68,tmt_steel,Vizag Steel TMT bar ? mm × 12 m,Vizag Steel,hyderabad,NSB Traders,"Kukatpally, Hyderabad",IndiaMART,dealer,73.00,kg,73.00,kg,EXCL,18,7214,0.45,0.20,0.30,87.09,87.09,,,unknown,,BRAND_LICENSED,,1,4.6,5,12.17,tempo,computed,2026-08-02T10:38:46.184Z,https://www.indiamart.com/proddetail/vizag-steel-2858996639288.html
p_938ae7742a7b8479,tmt_steel,Unbranded TMT bar ? mm × 12 m,,hyderabad,Yogi Alloy Steels,Hyderabad,IndiaMART,dealer,80.00,kg,80.00,kg,EXCL,18,7214,0.45,0.20,0.30,95.35,95.35,,,unknown,,NOT_DECLARED,,1,,,18.7,tempo,seeded_fallback,2026-08-02T10:39:35.168Z,https://www.indiamart.com/proddetail/round-iron-rod-27291453588.html
p_0dcb5924c238966c,tmt_steel,Unbranded TMT bar ? mm × 12 m,,hyderabad,Akshar Steel Traders,Hyderabad,IndiaMART,dealer,82.00,kg,82.00,kg,EXCL,18,7214,0.45,0.20,0.30,97.71,97.71,,,unknown,,NOT_DECLARED,,1,,,16.86,tempo,seeded_fallback,2026-08-02T10:39:28.159Z,https://www.indiamart.com/proddetail/9mm-iron-round-rod-2851304859512.html
p_6ea7d9681433e213,tmt_steel,Unbranded TMT bar ? mm × 12 m,,hyderabad,Shilpa Metal,"Secunderabad, Dist. Hyderabad",IndiaMART,dealer,85.00,kg,85.00,kg,EXCL,18,7214,0.85,0.20,0.30,101.65,101.65,,,unknown,,NOT_DECLARED,,1,4,3,35.21,tempo,seeded_fallback,2026-08-02T10:39:28.159Z,https://www.indiamart.com/proddetail/galvanized-iron-rod-2856886947097.html
p_7d1d65207d4686d8,tmt_steel,Unbranded TMT bar ? mm × 12 m,,hyderabad,Amita Marketing,"Secunderabad, Dist. Hyderabad",IndiaMART,dealer,90.00,kg,90.00,kg,EXCL,18,7214,0.65,0.20,0.30,107.35,107.35,,,unknown,,NOT_DECLARED,,1,,,27.03,tempo,seeded_fallback,2026-08-02T10:39:28.159Z,https://www.indiamart.com/proddetail/iron-rod-2855915165548.html
p_601e6a88ddaef161,tmt_steel,Unbranded TMT bar 12 mm × 12 m,,hyderabad,Sai Ram Steel Traders,"Ecil, Hyderabad",IndiaMART,dealer,4000.00,piece,375.38,kg,EXCL,18,7214,0.52,0.20,0.30,443.97,4730.94,,,unknown,,NOT_DECLARED,,1,,,21.64,tempo,seeded_fallback,2026-08-02T10:38:46.184Z,https://www.indiamart.com/proddetail/tirupati-mild-steel-tmt-bar-2854332843548.html
p_ce10439cd1287c95,tmt_steel,Sugna TMT bar 12 mm Fe 550 × 12 m,Sugna,vijayawada,BigBMart,Hyderabad,BigBMart,platform,46200.00,tonne,46.20,kg,INCL,18,7214,0.91,0.20,0.30,47.61,47.61,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/sugna-fe-550-12mm-tmt-steel-bar-big-b-mart/
p_feb3a057763330b1,tmt_steel,Sugna TMT bar 25 mm Fe 550 × 12 m,Sugna,vijayawada,BigBMart,Hyderabad,BigBMart,platform,46200.00,tonne,46.20,kg,INCL,18,7214,0.91,0.20,0.30,47.61,47.61,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/sugna-fe-550-25mm-tmt-steel-bar-big-b-mart/
p_e5bad2d3331705f2,tmt_steel,AF Star TMT bar 16 mm Fe 550 × 12 m,AF Star,vijayawada,BigBMart,Hyderabad,BigBMart,platform,46500.00,tonne,46.50,kg,INCL,18,7214,0.91,0.20,0.30,47.91,47.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/af-star-fe-550-16mm-tmt-steel-bar-big-b-mart/
p_961181329ef97383,tmt_steel,Vinayak TMT bar 8 mm × 12 m,Vinayak,vijayawada,BigBMart,Hyderabad,BigBMart,platform,46500.00,tonne,46.50,kg,INCL,18,7214,0.91,0.20,0.30,47.91,47.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/vinayak-tmt-bars-8mm/
p_3aa7b2b2b4242040,tmt_steel,Vinayak TMT bar 10 mm × 12 m,Vinayak,vijayawada,BigBMart,Hyderabad,BigBMart,platform,46500.00,tonne,46.50,kg,INCL,18,7214,0.91,0.20,0.30,47.91,47.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/vinayak-tmt-bars-10mm/
p_661b6032692405d3,tmt_steel,Vinayak TMT bar 16 mm × 12 m,Vinayak,vijayawada,BigBMart,Hyderabad,BigBMart,platform,46500.00,tonne,46.50,kg,INCL,18,7214,0.91,0.20,0.30,47.91,47.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/vinayak-tmt-bars-16mm/
p_e308d671b6e718a5,tmt_steel,Vinayak TMT bar 12 mm × 12 m,Vinayak,vijayawada,BigBMart,Hyderabad,BigBMart,platform,46500.00,tonne,46.50,kg,INCL,18,7214,0.91,0.20,0.30,47.91,47.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/vinayak-tmt-bars-12mm/
p_cbd73c129ececabc,tmt_steel,Sugna TMT bar 8 mm Fe 550 × 12 m,Sugna,vijayawada,BigBMart,Hyderabad,BigBMart,platform,47200.00,tonne,47.20,kg,INCL,18,7214,0.91,0.20,0.30,48.61,48.61,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/sugna-fe-550-8mm-tmt-steel-bar-big-b-mart/
p_6f72fade5a2c0a1b,tmt_steel,Sugna TMT bar 10 mm Fe 550 × 12 m,Sugna,vijayawada,BigBMart,Hyderabad,BigBMart,platform,47200.00,tonne,47.20,kg,INCL,18,7214,0.91,0.20,0.30,48.61,48.61,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/sugna-fe-550-10mm-tmt-steel-bar-big-b-mart/
p_73b400c3fb269d66,tmt_steel,AF Star TMT bar 10 mm Fe 550 × 12 m,AF Star,vijayawada,BigBMart,Hyderabad,BigBMart,platform,48000.00,tonne,48.00,kg,INCL,18,7214,0.91,0.20,0.30,49.41,49.41,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/af-star-fe-550-10mm-tmt-steel-bar-big-b-mart/
p_b3492b03dea1839c,tmt_steel,AF Star TMT bar 12 mm Fe 550 × 12 m,AF Star,vijayawada,BigBMart,Hyderabad,BigBMart,platform,48000.00,tonne,48.00,kg,INCL,18,7214,0.91,0.20,0.30,49.41,49.41,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/af-star-fe-550-12mm-tmt-steel-bar-big-b-mart/
p_f15163f933c51bad,tmt_steel,AF Star TMT bar 8 mm Fe 550 × 12 m,AF Star,vijayawada,BigBMart,Hyderabad,BigBMart,platform,48000.00,tonne,48.00,kg,INCL,18,7214,0.91,0.20,0.30,49.41,49.41,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/af-star-fe-550-8mm-tmt-steel-bar-big-b-mart/
p_0821e6feb01d5f27,tmt_steel,AF Star TMT bar 20 mm Fe 550 × 12 m,AF Star,vijayawada,BigBMart,Hyderabad,BigBMart,platform,48000.00,tonne,48.00,kg,INCL,18,7214,0.91,0.20,0.30,49.41,49.41,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/af-star-fe-550-20mm-tmt-steel-bar-big-b-mart/
p_48e7f5bf6dd3e4e6,tmt_steel,Radha TMT bar 16 mm × 12 m,Radha,vijayawada,BigBMart,Hyderabad,BigBMart,platform,48500.00,tonne,48.50,kg,INCL,18,7214,0.91,0.20,0.30,49.91,49.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/radha-tmt-bar-16mm-fe-550-grade-radha-rhino-tmt-bar-big-b-mart/
p_2bb2de3d56ea8a6d,tmt_steel,Dwaraka TMT bar 32 mm × 12 m,Dwaraka,vijayawada,BigBMart,Hyderabad,BigBMart,platform,49500.00,tonne,49.50,kg,INCL,18,7214,0.91,0.20,0.30,50.91,50.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/dwaraka-550-32mm-tmt-steel-bar-big-b-mart/
p_6e66ef6c83674f0d,tmt_steel,Dwaraka TMT bar 12 mm × 12 m,Dwaraka,vijayawada,BigBMart,Hyderabad,BigBMart,platform,49500.00,tonne,49.50,kg,INCL,18,7214,0.91,0.20,0.30,50.91,50.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/dwaraka-550-12mm-tmt-steel-bar-big-b-mart/
p_73f46afee6798355,tmt_steel,Radha TMT bar 8 mm × 12 m,Radha,vijayawada,BigBMart,Hyderabad,BigBMart,platform,49500.00,tonne,49.50,kg,INCL,18,7214,0.91,0.20,0.30,50.91,50.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/radha-tmt-bar-8mm-fe-550-grade-radha-rhino-tmt-bar-big-b-mart/
p_fcbd6df31d8967c0,tmt_steel,MS Life Steel TMT bar 12 mm × 12 m,MS Life Steel,vijayawada,BigBMart,Hyderabad,BigBMart,platform,51250.00,tonne,51.25,kg,INCL,18,7214,0.91,0.20,0.30,52.66,52.66,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/ms-life-steel-600-12mm-tmt-steel-bar-big-b-mart/
p_eb78f418759425b1,tmt_steel,MS Life Steel TMT bar 16 mm × 12 m,MS Life Steel,vijayawada,BigBMart,Hyderabad,BigBMart,platform,51250.00,tonne,51.25,kg,INCL,18,7214,0.91,0.20,0.30,52.66,52.66,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/ms-life-steel-600-16mm-tmt-steel-bar-big-b-mart/
p_87f608497529d670,tmt_steel,MS Life Steel TMT bar 25 mm × 12 m,MS Life Steel,vijayawada,BigBMart,Hyderabad,BigBMart,platform,51250.00,tonne,51.25,kg,INCL,18,7214,0.91,0.20,0.30,52.66,52.66,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/ms-life-steel-600-25mm-tmt-steel-bar-big-b-mart/
p_b1ea34818922e3c3,tmt_steel,Vizag TMT bar 16 mm × 12 m,Vizag,vijayawada,BigBMart,Hyderabad,BigBMart,platform,51500.00,tonne,51.50,kg,INCL,18,7214,0.91,0.20,0.30,52.91,52.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/16mm-vizag-tmt-bars/
p_15fd7ed5d1716b49,tmt_steel,Vizag TMT bar 12 mm × 12 m,Vizag,vijayawada,BigBMart,Hyderabad,BigBMart,platform,51500.00,tonne,51.50,kg,INCL,18,7214,0.91,0.20,0.30,52.91,52.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/vizag-tmt-bars-12mm/
p_cf9488da7d5b79f4,tmt_steel,Vizag TMT bar 20 mm × 12 m,Vizag,vijayawada,BigBMart,Hyderabad,BigBMart,platform,51500.00,tonne,51.50,kg,INCL,18,7214,0.91,0.20,0.30,52.91,52.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/20mm-vizag-tmt-bars/
p_fc41225433e84512,tmt_steel,MS Life Steel TMT bar 10 mm × 12 m,MS Life Steel,vijayawada,BigBMart,Hyderabad,BigBMart,platform,52450.00,tonne,52.45,kg,INCL,18,7214,0.91,0.20,0.30,53.86,53.86,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/ms-life-steel-600-10mm-tmt-steel-bar-big-b-mart/
p_c7da502f01ac276f,tmt_steel,Vizag TMT bar 10 mm × 12 m,Vizag,vijayawada,BigBMart,Hyderabad,BigBMart,platform,52500.00,tonne,52.50,kg,INCL,18,7214,0.91,0.20,0.30,53.91,53.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/10mm-vizag-tmt-bars/
p_08f5daae013177a2,tmt_steel,Vizag TMT bar 8 mm × 12 m,Vizag,vijayawada,BigBMart,Hyderabad,BigBMart,platform,54000.00,tonne,54.00,kg,INCL,18,7214,0.91,0.20,0.30,55.41,55.41,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/8mm-vizag-tmt-bar/
p_d3d30d6cf2acb553,tmt_steel,Radha Thermax TMT bar 16 mm × 12 m,Radha Thermax,vijayawada,BigBMart,Hyderabad,BigBMart,platform,55500.00,tonne,55.50,kg,INCL,18,7214,0.91,0.20,0.30,56.91,56.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/radha-thermax-fe-550d-16mm-tmt-steel-bar-radha-tmt-big-b-mart/
p_9e7c9a81fa96aecc,tmt_steel,Radha Thermax TMT bar 10 mm × 12 m,Radha Thermax,vijayawada,BigBMart,Hyderabad,BigBMart,platform,56000.00,tonne,56.00,kg,INCL,18,7214,0.91,0.20,0.30,57.41,57.41,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/radha-thermax-fe-550d-10mm-tmt-steel-bar-radha-tmt-big-b-mart/
p_08a4eb837e1f1f61,tmt_steel,Shree TMT TMT bar 16 mm × 12 m,Shree TMT,vijayawada,BigBMart,Hyderabad,BigBMart,platform,56500.00,tonne,56.50,kg,INCL,18,7214,0.91,0.20,0.30,57.91,57.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/shree-tmt-xtra-16mm-steel-bars/
p_57dd8701adffce34,tmt_steel,Shree TMT TMT bar 12 mm × 12 m,Shree TMT,vijayawada,BigBMart,Hyderabad,BigBMart,platform,56500.00,tonne,56.50,kg,INCL,18,7214,0.91,0.20,0.30,57.91,57.91,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/shree-tmt-xtra-12mm-steel-bars/
p_128821ca7da42c5a,tmt_steel,Shree TMT TMT bar 10 mm × 12 m,Shree TMT,vijayawada,BigBMart,Hyderabad,BigBMart,platform,57800.00,tonne,57.80,kg,INCL,18,7214,0.91,0.20,0.30,59.21,59.21,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/shree-tmt-xtra-10mm-steel-bars/
p_5dea4bb67927626e,tmt_steel,Shree TMT TMT bar 8 mm × 12 m,Shree TMT,vijayawada,BigBMart,Hyderabad,BigBMart,platform,57800.00,tonne,57.80,kg,INCL,18,7214,0.91,0.20,0.30,59.21,59.21,,,unknown,,BRAND_LICENSED,,1,,,37.78,tempo,seeded_fallback,2026-08-01T00:00:00.000Z,https://bigbmart.com/product/shree-tmt-xtra-08mm-steel-bars/
